Level,Rarity,Name,Traits,Size,Source
6,Uncommon,Caligni Caller,Caligni; Humanoid; Uncommon,Medium,Bestiary 3 pg. 40
6,Uncommon,Gibtas Spawn Swarm,Aberration; Swarm; Uncommon,Large,Pathfinder #164: Hands of the Devil pg. 80
6,Rare,Spawn Of Kothogaz,Beast; Rare,Large,Monsters of Myth pg. 53
6,Unique,Nketiah,Elf; Human; Humanoid; Unique,Medium,Pathfinder #146: Cult of Cinders pg. 79
6,Common,Chouchin-Obake,Kami,Medium,Bestiary 3 pg. 277
6,Unique,Satinder Morne,Human; Humanoid; Unique,Medium,Kingmaker Adventure Path pg. 306
6,Uncommon,Seugathi Servant,Aberration; Seugathi; Uncommon,Large,Pathfinder #164: Hands of the Devil pg. 82
6,Common,Skull Peeler,Beast,Small,Bestiary 3 pg. 243
6,Common,Belker,Air; Elemental,Large,Bestiary 2 pg. 1062.0
6,Unique,Melfesh Monster,Fungus; Unique,Medium,Monsters of Myth pg. 70
6,Rare,Apothecary's Cabinet,Construct; Mindless; Rare,Large,Pathfinder #188: They Watched the Stars pg. 14
6,Uncommon,Clockwork Rifler,Clockwork; Construct; Mindless; Uncommon,Medium,Pathfinder #182: Graveclaw pg. 44
6,Uncommon,Clockwork Soldier,Clockwork; Construct; Mindless; Uncommon,Medium,Bestiary 3 pg. 49
6,Common,Giant Mosquito,Animal,Medium,Bestiary 2 pg. 1752.0
6,Common,Priest of Pharasma,Human; Humanoid,Medium,Gamemastery Guide pg. 213
6,Common,Annis Hag,Hag; Humanoid,Large,Bestiary pg. 202
6,Rare,Imperfect Automaton,Automaton; Construct; Rare,Medium,Monsters of Myth pg. 125
6,Unique,Iron Taviah,Hag; Humanoid; Unique,Large,Pathfinder #182: Graveclaw pg. 88
6,Common,Sage,Human; Humanoid,Medium,Gamemastery Guide pg. 241
6,Common,Ankylosaurus,Animal; Dinosaur,Huge,Bestiary pg. 97
6,Uncommon,Charau-ka Dragon Priest,Charau-ka; Dragon; Fire; Humanoid; Uncommon,Small,Pathfinder #146: Cult of Cinders pg. 59
6,Unique,Delamar Gianvin,Human; Humanoid; Unique,Medium,Pathfinder #152: Legacy of the Lost God pg. 16
6,Unique,Elga Verniex,Human; Humanoid; Unique,Medium,Kingmaker Adventure Path pg. 76
6,Common,Evangelist,Fiend; Velstrac,Medium,"Bestiary 2 pg. 2822.0 , Pathfinder #147: Tomorrow Must Burn pg. 83"
6,Common,Hobgoblin General,Goblin; Humanoid,Medium,Bestiary pg. 207
6,Uncommon,Hodag,Beast; Uncommon,Large,Bestiary 2 pg. 1452.0
6,Common,Jungle Drake,Dragon; Earth,Large,Bestiary pg. 132
6,Common,Manticore,Beast,Large,Bestiary pg. 232
6,Uncommon,Owb,Shadow; Uncommon,Medium,Bestiary 3 pg. 196
6,Common,Ship Captain,Human; Humanoid,Medium,Gamemastery Guide pg. 243
6,Common,Spy,Human; Humanoid,Medium,Gamemastery Guide pg. 207
6,Rare,Summer Hora,Fey; Nymph; Rare,Medium,Pathfinder #177: Burning Tundra pg. 80
6,Unique,Ekundayo (Level 6),Human; Humanoid; Unique,Medium,Kingmaker Companion Guide pg. 22
6,Common,Maftet Guardian,Humanoid,Medium,Bestiary 3 pg. 166
6,Common,Reckless Scientist,Human; Humanoid,Medium,Gamemastery Guide pg. 248
6,Common,Sand Sentry,Earth; Elemental,Medium,Bestiary 2 pg. 1092.0
6,Uncommon,Anadi Elder,Anadi; Humanoid; Uncommon,Medium,"The Mwangi Expanse pg. 2912.0 , Pathfinder #145: Hellknight Hill pg. 85"
6,Common,Asanbosam,Humanoid,Large,"The Mwangi Expanse pg. 2932.0 , Pathfinder #146: Cult of Cinders pg. 80"
6,Rare,Bitter Truth Bandit,Human; Humanoid; Rare,Medium,Pathfinder #153: Life's Long Shadows pg. 17
6,Uncommon,Bugaboo,Fey; Uncommon,Medium,Pathfinder #152: Legacy of the Lost God pg. 78
6,Common,Captain of the Guard,Human; Humanoid,Medium,Gamemastery Guide pg. 234
6,Common,Cave Bear,Animal,Large,Bestiary pg. 40
6,Common,Charau-ka Butcher,Charau-ka; Humanoid,Small,"The Mwangi Expanse pg. 2972.0 , Pathfinder #146: Cult of Cinders pg. 85"
6,Common,Drider,Aberration,Large,Bestiary pg. 159
6,Common,Elananx,Fey; Fire,Medium,Bestiary pg. 143
6,Common,Grippli Jinxer,Grippli; Humanoid,Small,Pathfinder #170: Spoken on the Song Wind pg. 83
6,Common,Iguanodon,Animal; Dinosaur,Huge,Bestiary 2 pg. 822.0
6,Unique,Kreekoss,Beast; Fiend; Unique,Large,Pathfinder #170: Spoken on the Song Wind pg. 53
6,Common,Lamia,Beast,Large,Bestiary pg. 216
6,Uncommon,Rhu-Chalik,Aberration; Uncommon,Small,Bestiary 3 pg. 214
6,Uncommon,Scarlet Triad Sneak,Human; Humanoid; Uncommon,Medium,Pathfinder #147: Tomorrow Must Burn pg. 8
6,Common,Sea Devil Baron,Amphibious; Humanoid; Mutant; Sea Devil,Medium,Bestiary pg. 287
6,Common,Sea Drake,Amphibious; Dragon; Water,Large,Bestiary 2 pg. 1012.0
6,Uncommon,Wood Golem,Construct; Golem; Mindless; Uncommon,Medium,Bestiary 2 pg. 1302.0
6,Common,Wyvern,Dragon,Large,Bestiary pg. 133
6,Uncommon,Xulgath Skirmisher,Humanoid; Uncommon; Xulgath,Medium,Pathfinder #153: Life's Long Shadows pg. 27
6,Common,Warden,Human; Humanoid,Medium,Gamemastery Guide pg. 225
6,Common,Blood Boar,Animal,Medium,Pathfinder #147: Tomorrow Must Burn pg. 76
6,Uncommon,Kurnugian Jackal,Beast; Uncommon,Medium,Troubles in Otari pg. 61
6,Common,Awakened Tree,Plant,Huge,Bestiary pg. 25
6,Uncommon,Bauble Beast,Beast; Earth; Uncommon,Large,Bestiary 3 pg. 28
6,Common,Choral,Angel; Celestial,Small,Bestiary pg. 17
6,Rare,Cleansed Cultist,Human; Humanoid; Rare,Medium,Kingmaker Companion Guide pg. 78
6,Unique,Hendrid Pratchett,Elf; Human; Humanoid; Unique,Medium,Pathfinder #157: Devil at the Dreaming Palace pg. 89
6,Unique,Loakan,Humanoid; Lizardfolk; Unique,Medium,Pathfinder #170: Spoken on the Song Wind pg. 28
6,Uncommon,Lunar Naga,Aberration; Uncommon,Large,Bestiary 2 pg. 1782.0
6,Common,Nightmare,Beast; Fiend,Large,Bestiary pg. 244
6,Rare,Scarecophagus,Construct; Rare,Large,Pathfinder #179: Cradle of Quartz pg. 86
6,Uncommon,Terwa Prodigy,Humanoid; Lizardfolk; Uncommon,Medium,Pathfinder #171: Hurricane's Howl pg. 82
6,Common,Woolly Rhinoceros,Animal,Large,Bestiary 2 pg. 2282.0
6,Uncommon,Xill,Aberration; Ethereal; Uncommon,Medium,Bestiary 2 pg. 2992.0
6,Uncommon,Ahuizotl,Amphibious; Beast; Uncommon,Large,Bestiary 2 pg. 122.0
6,Uncommon,Baobhan Sith,Fey; Uncommon,Medium,Bestiary 2 pg. 332.0
6,Common,Blizzardborn,Cold; Elemental; Water,Medium,Bestiary 2 pg. 1152.0
6,Uncommon,Blodeuwedd,Fey; Plant; Uncommon,Medium,Bestiary 2 pg. 412.0
6,Common,Executioner,Human; Humanoid,Medium,Gamemastery Guide pg. 235
6,Unique,Ntavi,Human; Humanoid; Unique,Medium,Kingmaker Companion Guide pg. 30
6,Common,Scythe Tree,Plant,Huge,Bestiary 2 pg. 2352.0
6,Common,Vulpinal,Agathion; Celestial,Small,Bestiary 3 pg. 11
6,Common,Wihsaak,Fiend; Sahkil,Medium,Bestiary 3 pg. 220
6,Common,Monster Hunter,Human; Humanoid,Medium,Gamemastery Guide pg. 227
6,Uncommon,Cat Sith,Fey; Uncommon,Tiny,Pathfinder #153: Life's Long Shadows pg. 77
6,Common,Cave Giant,Giant; Humanoid,Large,Bestiary 3 pg. 108
6,Common,Ettin,Giant; Humanoid,Large,Bestiary pg. 156
6,Uncommon,I'iko Dragon,Amphibious; Dragon; Uncommon,Small,Pathfinder #170: Spoken on the Song Wind pg. 84
6,Common,Long-Horned Bison,Animal,Huge,Pathfinder #176: Lost Mammoth Valley pg. 83
6,Rare,Mpeshi,Beast; Electricity; Rare,Large,Pathfinder #170: Spoken on the Song Wind pg. 85
6,Common,Smilodon,Animal,Large,Bestiary pg. 53
6,Unique,The Stag Lord,Human; Humanoid; Unique,Medium,Kingmaker Adventure Path pg. 604
6,Uncommon,Witchwyrd,Humanoid; Uncommon,Medium,"Bestiary 2 pg. 2942.0 , Pathfinder #149: Against the Scarlet Triad pg. 90"
6,Unique,King Vesket,Humanoid; Lizardfolk; Unique,Medium,Kingmaker Adventure Path pg. 140
6,Unique,Kolbo,Dwarf; Humanoid; Unique,Medium,Pathfinder #170: Spoken on the Song Wind pg. 49
6,Common,Striding Fire,Elemental; Fire,Medium,Bestiary 2 pg. 1112.0
6,Rare,Venexus's Chosen,Beast; Beastkin; Humanoid; Rare,Medium,Pathfinder #176: Lost Mammoth Valley pg. 55
6,Common,Young White Dragon,Cold; Dragon,Large,Bestiary pg. 113
6,Uncommon,Afziaka Brute,Animal; Mindless; Uncommon,Large,Pathfinder #185: A Taste of Ashes pg. 82
6,Uncommon,Bone Skipper Swarm,Animal; Swarm; Uncommon,Large,Pathfinder #158: Sixty Feet Under pg. 80
6,Common,Bralani,Azata; Celestial,Medium,Bestiary 2 pg. 302.0
6,Uncommon,Mi-Go,Fungus; Uncommon,Medium,Bestiary 3 pg. 168
6,Rare,Myroga,Dragon; Rare,Large,Pathfinder #188: They Watched the Stars pg. 88
6,Uncommon,Serpentfolk Granitescale,Humanoid; Mutant; Serpentfolk; Uncommon,Medium,Pathfinder #170: Spoken on the Song Wind pg. 86
6,Common,Shambler,Plant,Large,Bestiary pg. 290
6,Rare,Shimmernewt,Amphibious; Beast; Rare,Medium,Pathfinder #183: Field of Maidens pg. 85
6,Rare,Skinsaw Murderer,Human; Humanoid; Rare,Medium,Pathfinder #158: Sixty Feet Under pg. 50
6,Common,Terra-Cotta Soldier,Construct,Medium,Bestiary 3 pg. 263
6,Common,Wood Giant,Giant; Humanoid,Large,Bestiary 2 pg. 1242.0
6,Uncommon,Zuntishan Guard,Human; Humanoid; Uncommon,Medium,Pathfinder #183: Field of Maidens pg. 42
6,Common,Babau,Demon; Fiend,Medium,Bestiary 2 pg. 642.0
6,Common,Ceustodaemon,Daemon; Fiend,Large,Bestiary pg. 71
6,Uncommon,Cavern Troll,Earth; Giant; Troll; Uncommon,Large,Bestiary 2 pg. 2652.0
6,Common,Giant Tarantula,Animal,Large,Bestiary pg. 307
6,Uncommon,Vaultbreaker Ooze,Mindless; Ooze; Uncommon,Large,Pathfinder #158: Sixty Feet Under pg. 87
6,Common,Fire Jellyfish Swarm,Animal; Aquatic; Mindless; Swarm,Large,Bestiary 2 pg. 1522.0
6,Common,Verdurous Ooze,Mindless; Ooze,Medium,Bestiary 2 pg. 1942.0
6,Uncommon,Living Sap,Mindless; Ooze; Uncommon,Medium,Pathfinder #146: Cult of Cinders pg. 89
6,Unique,The Lonely Warrior,Undead; Unique; Wight,Medium,Kingmaker Adventure Path pg. 135
6,Common,Mummy Guardian,Mummy; Undead,Medium,Bestiary pg. 240
6,Common,Revenant,Undead,Medium,Bestiary 2 pg. 2272.0
6,Rare,Blackfrost Zombie,Cold; Mindless; Rare; Undead; Zombie,Medium,Pathfinder #189: Dreamers of the Nameless Spires pg. 80
6,Rare,Gurgist Mauler,Human; Humanoid; Mortic; Rare,Medium,Bestiary 3 pg. 175
6,Common,Sulfur Zombie,Fire; Mindless; Undead; Zombie,Medium,Bestiary 3 pg. 303
6,Common,Skrik Nettle,Aberration,Large,Bestiary 2 pg. 2422.0
6,Uncommon,Tar Zombie Snatcher,Mindless; Uncommon; Undead; Zombie,Medium,Pathfinder #177: Burning Tundra pg. 84
6,Uncommon,Shock Zombie,Electricity; Mindless; Uncommon; Undead; Zombie,Medium,Pathfinder #180: The Smoking Gun pg. 85
6,Common,Zombie Hulk,Mindless; Undead; Zombie,Huge,Bestiary pg. 341
6,Common,Hungry Ghost,Ghost; Incorporeal; Spirit; Undead,Medium,Book of the Dead pg. 100
6,Common,Vampire Count,Undead; Vampire,Medium,Bestiary pg. 320
6,Rare,Stone Sister,Rare; Undead,Medium,Impossible Lands pg. 338
6,Unique,Grimbal,Ghost; Incorporeal; Spirit; Undead; Unique,Medium,Crown of the Kobold King pg. 76
6,Common,Abandoned Zealot,Incorporeal; Spirit; Undead,Medium,Bestiary 3 pg. 8
6,Common,Wraith,Incorporeal; Undead; Wraith,Medium,Bestiary pg. 335
6,Uncommon,Graveknight Captain,Uncommon; Undead,Medium,Pathfinder #172: Secrets of the Temple City pg. 82
6,Common,Beetle Carapace,Mindless; Skeleton; Undead,Large,Book of the Dead pg. 148
6,Uncommon,Kurobozu,Uncommon; Undead,Medium,Bestiary 3 pg. 157
6,Common,Hydra,Beast,Huge,Bestiary pg. 210
6,Common,Urdefhan Death Scout,Humanoid,Medium,Pathfinder #165: Eyes of Empty Death pg. 84
6,Uncommon,Faithless Ecclesiarach,Uncommon; Undead,Medium,Book of the Dead pg. 112
6,Rare,Little Man in the Woods,Rare; Undead,Small,Book of the Dead pg. 124
6,Common,Vrykolakas Spawn,Undead; Vampire,Medium,Bestiary 2 pg. 2762.0
6,Uncommon,Umasi,Aberration; Humanoid; Uncommon,Medium,Bestiary 3 pg. 280
7,Common,Solar Ibis,Beast,Medium,The Mwangi Expanse pg. 3062.0
7,Unique,Snowy Owl,Human; Humanoid; Unique,Medium,Pathfinder #189: Dreamers of the Nameless Spires pg. 7
7,Unique,Spirit Of Stisshak,Aberration; Air; Unique,Medium,Kingmaker Adventure Path pg. 141
7,Common,Invisible Stalker,Air; Elemental,Medium,Bestiary pg. 144
7,Unique,Rigg Gargadilly,Fey; Unique,Small,Kingmaker Adventure Path pg. 150
7,Common,Greater Shadow,Incorporeal; Undead,Medium,Bestiary pg. 289
7,Unique,Linzi (Level 7),Halfling; Humanoid; Unique,Small,Kingmaker Companion Guide pg. 45
7,Uncommon,Soul Eater,Fiend; Uncommon,Medium,Bestiary 2 pg. 2472.0
7,Uncommon,Stygira,Earth; Fey; Uncommon,Medium,Bestiary 2 pg. 2552.0
7,Common,Sportlebore Swarm,Animal; Swarm,Large,Bestiary 2 pg. 2512.0
7,Common,Tupilaq,Construct,Small,Bestiary 3 pg. 278
7,Uncommon,Anugobu Wondercrafter,Anugobu; Humanoid; Uncommon,Tiny,Pathfinder #166: Despair on Danger Island pg. 81
7,Rare,Hound of Tindalos,Aberration; Rare; Time,Medium,Bestiary 2 pg. 1462.0
7,Common,Invidiak,Demon; Fiend; Incorporeal,Medium,Bestiary 2 pg. 652.0
7,Rare,Mothman,Aberration; Rare,Medium,Bestiary 3 pg. 179
7,Common,Zetogeki,Animal; Earth,Large,Bestiary 3 pg. 301
7,Unique,Jaggedbriar Hag,Hag; Humanoid; Unique,Medium,Kingmaker Companion Guide pg. 54
7,Common,Cult Leader,Human; Humanoid,Medium,Gamemastery Guide pg. 230
7,Common,Chuul,Aberration; Amphibious,Large,Bestiary pg. 64
7,Common,Demonologist,Human; Humanoid,Medium,Gamemastery Guide pg. 231
7,Uncommon,Dweomercat,Beast; Uncommon,Medium,Bestiary 2 pg. 1032.0
7,Common,Giant Animated Statue,Construct; Earth; Mindless,Huge,Bestiary pg. 21
7,Common,Legion Archon,Archon; Celestial,Medium,Bestiary pg. 28
7,Uncommon,Naiad Queen,Amphibious; Fey; Nymph; Uncommon; Water,Medium,Bestiary pg. 248
7,Uncommon,Pukwudgie,Fey; Uncommon,Small,Bestiary 3 pg. 208
7,Unique,Shristi Melipdra,Human; Humanoid; Unique,Medium,Pathfinder #158: Sixty Feet Under pg. 90
7,Common,Succubus,Demon; Fiend,Medium,Bestiary pg. 77
7,Common,Gang Leader,Human; Humanoid,Medium,Gamemastery Guide pg. 249
7,Uncommon,Caulborn,Astral; Uncommon,Medium,Bestiary 3 pg. 94
7,Uncommon,Culdewen,Amphibious; Fey; Uncommon,Small,Bestiary 2 pg. 572.0
7,Uncommon,Greater Barghest,Fiend; Mutant; Uncommon,Large,Bestiary pg. 37
7,Rare,Id Ooze,Amphibious; Ooze; Rare,Medium,Crown of the Kobold King pg. 121
7,Common,Levaloch,Construct; Devil; Fiend,Large,Bestiary 3 pg. 65
7,Common,Medusa,Humanoid,Medium,Bestiary pg. 234
7,Common,Pairaka,Div; Fiend,Medium,Bestiary 3 pg. 70
7,Uncommon,Serpentfolk Venom Caller,Humanoid; Serpentfolk; Uncommon,Medium,Pathfinder #170: Spoken on the Song Wind pg. 87
7,Uncommon,Shoggti,Amphibious; Fiend; Qlippoth; Uncommon,Large,Bestiary 2 pg. 2132.0
7,Common,Vanth,Monitor; Psychopomp,Medium,Bestiary 2 pg. 2102.0
7,Uncommon,Young Crystal Dragon,Dragon; Earth; Elemental; Uncommon,Large,Bestiary 2 pg. 912.0
7,Rare,Azmakian Effigy,Construct; Fiend; Rare,Large,Pathfinder #182: Graveclaw pg. 81
7,Unique,Grigori,Human; Humanoid; Unique,Medium,Kingmaker Adventure Path pg. 596
7,Common,Hellcat,Beast; Fiend,Large,Bestiary 2 pg. 1412.0
7,Unique,I,Aberration; Unique,Medium,Pathfinder #179: Cradle of Quartz pg. 35
7,Uncommon,Iridescent Elephant,Animal; Uncommon,Huge,Pathfinder #152: Legacy of the Lost God pg. 80
7,Uncommon,Manticore Paaridar,Human; Humanoid; Paaridar; Uncommon,Medium,Bestiary 3 pg. 198
7,Common,Quetzalcoatlus,Animal,Huge,Bestiary pg. 272
7,Uncommon,Shaitan,Earth; Elemental; Genie; Uncommon,Large,Bestiary pg. 164
7,Unique,Yana No-Trail,Humanoid; Kitsune; Unique,Medium,Pathfinder #177: Burning Tundra pg. 7
7,Common,Azarketi Tide Tamer,Amphibious; Azarketi; Humanoid,Medium,"Absalom, City of Lost Omens pg. 397"
7,Uncommon,Capstan Swabbie,Construct; Mindless; Uncommon,Large,Pathfinder #188: They Watched the Stars pg. 84
7,Uncommon,Dark Naga,Aberration; Uncommon,Large,Bestiary pg. 242
7,Uncommon,Dreamscraper,Aberration; Dream; Uncommon,Large,Pathfinder #189: Dreamers of the Nameless Spires pg. 83
7,Uncommon,Drow Hunter,Drow; Elf; Humanoid; Uncommon,Medium,Pathfinder #165: Eyes of Empty Death pg. 82
7,Unique,Drusilla,Fey; Unique,Medium,Pathfinder #182: Graveclaw pg. 9
7,Common,Eloko,Fey,Small,"The Mwangi Expanse pg. 2952.0 , Pathfinder #146: Cult of Cinders pg. 83"
7,Unique,Evora Yarket,Human; Humanoid; Orc; Unique,Medium,Pathfinder #152: Legacy of the Lost God pg. 52
7,Common,Frost Drake,Cold; Dragon,Large,Bestiary pg. 134
7,Uncommon,Giant Bone Skipper,Animal; Uncommon,Large,Pathfinder #158: Sixty Feet Under pg. 80
7,Common,Hunter,Human; Humanoid,Medium,Gamemastery Guide pg. 219
7,Rare,Ilverani Sentry,Elf; Humanoid; Rare,Medium,Pathfinder #189: Dreamers of the Nameless Spires pg. 30
7,Rare,Kirin,Air; Beast; Fire; Rare,Large,Bestiary 3 pg. 148
7,Uncommon,Nwanyian Archer,Human; Humanoid; Uncommon,Medium,Pathfinder #183: Field of Maidens pg. 36
7,Unique,Reth,Humanoid; Lizardfolk; Unique,Medium,Pathfinder #170: Spoken on the Song Wind pg. 29
7,Uncommon,Terwa Star Reader,Humanoid; Lizardfolk; Uncommon,Medium,Pathfinder #171: Hurricane's Howl pg. 82
7,Common,Xorn,Earth; Elemental,Medium,Bestiary pg. 146
7,Uncommon,Xulgath Bomber,Humanoid; Uncommon; Xulgath,Medium,Pathfinder #153: Life's Long Shadows pg. 28
7,Common,Xulgath Mage,Humanoid; Xulgath,Medium,Pathfinder #152: Legacy of the Lost God pg. 27
7,Uncommon,Young Linnorm,Dragon; Uncommon,Large,Monsters of Myth pg. 29
7,Uncommon,Young Underworld Dragon,Dragon; Fire; Uncommon,Large,Bestiary 3 pg. 83
7,Unique,Aecora Silverfire,Beast; Unique,Large,Kingmaker Adventure Path pg. 269
7,Unique,Ashen Swale,Human; Humanoid; Unique,Medium,Pathfinder #176: Lost Mammoth Valley pg. 88
7,Rare,Burning Mammoth Commando,Human; Humanoid; Rare,Medium,Pathfinder #177: Burning Tundra pg. 52
7,Rare,Chimeric Manticore,Beast; Rare; Zombie,Large,Pathfinder #179: Cradle of Quartz pg. 31
7,Uncommon,Corrupt Shieldmarshal,Humanoid; Uncommon,Medium,Pathfinder #180: The Smoking Gun pg. 7
7,Rare,False Priestess,Human; Humanoid; Rare,Medium,Kingmaker Companion Guide pg. 91
7,Common,Quatoid,Aquatic; Elemental; Water,Small,Bestiary pg. 153
7,Uncommon,Remorhaz,Beast; Uncommon,Huge,Bestiary pg. 280
7,Uncommon,Roru,Demon; Fiend; Uncommon,Medium,Pathfinder #176: Lost Mammoth Valley pg. 84
7,Unique,Sabora Sharkosa,Elf; Half-Elf; Human; Humanoid; Unique,Medium,Pathfinder #179: Cradle of Quartz pg. 91
7,Unique,Sahni Bride-Of-The-Sea,Amphibious; Hag; Humanoid; Unique,Medium,Pathfinder #182: Graveclaw pg. 90
7,Uncommon,Scarlet Triad Thug,Dwarf; Humanoid; Uncommon,Medium,Pathfinder #147: Tomorrow Must Burn pg. 16
7,Common,Spriggan Warlord,Gnome; Humanoid; Spriggan,Small,Bestiary 2 pg. 2532.0
7,Common,Tendriculos,Fungus; Plant,Huge,Bestiary 2 pg. 2572.0
7,Unique,Yniesse Zenderholm,Human; Humanoid; Unique,Medium,Shadows at Sundown pg. 35
7,Common,Elasmosaurus,Animal,Huge,Bestiary 2 pg. 1052.0
7,Unique,Idovik,Beast; Eidolon; Unique,Large,Pathfinder #176: Lost Mammoth Valley pg. 89
7,Common,Megalania,Animal,Huge,Bestiary 2 pg. 1682.0
7,Common,Salamander,Elemental; Fire,Medium,Bestiary pg. 148
7,Common,Stegosaurus,Animal; Dinosaur,Huge,Bestiary pg. 98
7,Common,Theletos,Aeon; Monitor,Medium,Bestiary 2 pg. 82.0
7,Common,Young Black Dragon,Acid; Amphibious; Dragon,Large,Bestiary pg. 105
7,Common,Young Brass Dragon,Dragon; Fire,Large,Bestiary pg. 117
7,Common,Adhukait,Asura; Fiend,Medium,Bestiary 3 pg. 22
7,Common,Arboreal Reaper,Plant,Large,Bestiary 3 pg. 20
7,Common,Elephant,Animal,Huge,Bestiary pg. 154
7,Unique,Great Grodair,Amphibious; Beast; Fey; Unique; Water,Large,Pathfinder #170: Spoken on the Song Wind pg. 59
7,Common,Ogre Boss,Giant; Humanoid,Large,Bestiary pg. 253
7,Unique,The Guest,Aberration; Humanoid; Unique,Medium,Pathfinder #189: Dreamers of the Nameless Spires pg. 23
7,Uncommon,Alghollthu Master,Aberration; Aquatic; Uncommon,Huge,Bestiary pg. 14
7,Uncommon,Drainberry Bush,Plant; Uncommon,Large,Bestiary 2 pg. 992.0
7,Common,Gluttondark Babau,Demon; Fiend,Medium,Pathfinder #152: Legacy of the Lost God pg. 23
7,Common,Boggard Hunter,Amphibious; Boggard; Humanoid,Medium,Pathfinder #171: Hurricane's Howl pg. 34
7,Uncommon,Cu Sith,Fey; Uncommon,Large,Pathfinder #153: Life's Long Shadows pg. 79
7,Rare,Elysian Sheep,Animal; Rare,Large,Pathfinder #156: The Apocalypse Prophet pg. 32
7,Common,Empress Bore Worm,Animal,Huge,Bestiary 3 pg. 37
7,Common,Gahlepod,Amphibious; Fey,Small,Pathfinder #154: Siege of the Dinosaurs pg. 78
7,Common,Hill Giant,Earth; Giant; Humanoid,Large,Bestiary pg. 170
7,Unique,Kundal,Beast; Human; Humanoid; Undine; Unique; Werecreature,Medium,Kingmaker Adventure Path pg. 190
7,Uncommon,Hungering Growths,Aberration; Uncommon,Small,Pathfinder #183: Field of Maidens pg. 13
7,Common,Lillend,Azata; Celestial,Large,Bestiary pg. 32
7,Rare,Smog Giant,Giant; Humanoid; Rare,Large,Pathfinder #179: Cradle of Quartz pg. 83
7,Rare,Tallow Guardian,Construct; Mindless; Rare,Medium,Crown of the Kobold King pg. 122
7,Common,Winter Hag,Cold; Hag; Humanoid,Medium,Bestiary 3 pg. 129
7,Common,Tiddalik,Amphibious; Beast,Huge,Bestiary 3 pg. 265
7,Uncommon,Ahvothian,Fiend; Uncommon,Medium,The Slithering pg. 62
7,Uncommon,Fuming Sludge,Mindless; Ooze; Uncommon,Medium,The Slithering pg. 63
7,Common,Black Pudding,Mindless; Ooze,Huge,Bestiary pg. 255
7,Common,Giant Jellyfish,Animal; Aquatic; Mindless,Large,Bestiary 2 pg. 1522.0
7,Rare,Slithering Pit,Mindless; Ooze; Rare,Medium,Bestiary 3 pg. 247
7,Rare,Fortune Eater,Incorporeal; Rare; Spirit; Undead,Large,Bestiary 3 pg. 101
7,Rare,Sceaduinar,Aberration; Negative; Rare,Medium,Bestiary 2 pg. 2332.0
7,Uncommon,Spellscar Fext,Uncommon; Undead,Medium,Impossible Lands pg. 337
7,Unique,Turkek,Dhampir; Human; Humanoid; Unique,Medium,Pathfinder #176: Lost Mammoth Valley pg. 39
7,Common,Skeletal Hulk,Mindless; Skeleton; Undead,Huge,Bestiary pg. 299
7,Uncommon,Hunter Wight,Uncommon; Undead; Wight,Medium,Book of the Dead pg. 168
7,Uncommon,Mulventok,Aberration; Uncommon,Medium,Pathfinder #164: Hands of the Devil pg. 79
7,Rare,Virulak Necromancer,Rare; Undead,Medium,Pathfinder #182: Graveclaw pg. 87
7,Rare,Crossroads Guardian,Fey; Rare,Medium,Bestiary 3 pg. 59
7,Common,Naunet,Monitor; Protean,Large,Bestiary pg. 267
7,Common,Urdefhan Lasher,Humanoid; Urdefhan,Medium,Pathfinder #165: Eyes of Empty Death pg. 84
7,Common,Totenmaske,Undead,Medium,Bestiary 2 pg. 2622.0
7,Unique,The Disciples,Undead; Unique,Medium,Crown of the Kobold King pg. 89
7,Unique,Ulgrem-Axaan,Amphibious; Beast; Undead; Unique,Large,Monsters of Myth pg. 118
7,Rare,Tanglebones,Rare; Undead,Large,Malevolence pg. 71
7,Common,Cyclops Zombie,Mindless; Undead; Zombie,Large,Kingmaker Adventure Path pg. 275
7,Uncommon,Excorion,Uncommon; Undead,Medium,"Book of the Dead pg. 91, Pathfinder #158: Sixty Feet Under pg. 82"
7,Uncommon,Tar Zombie Predator,Mindless; Uncommon; Undead; Zombie,Large,Pathfinder #177: Burning Tundra pg. 84
7,Rare,Ofalth Zombie,Aberration; Mindless; Rare; Undead; Zombie,Large,Pathfinder #158: Sixty Feet Under pg. 47
